vehicle_id,engine_temp_C,oil_pressure_psi,brake_pad_mm,battery_voltage_V,mileage_k,tire_pressure_psi,severity
VH-02103,101.2,26.2,2.9,11.97,29.0,28.5,Warning
VH-01527,93.6,36.0,4.4,13.15,74.0,38.1,Normal
VH-00340,76.7,49.0,7.0,12.42,199.0,31.8,Normal
VH-02414,103.9,38.9,2.1,12.19,41.0,32.2,Critical
VH-04379,84.4,38.1,10.0,13.23,101.0,31.6,Normal
VH-07877,99.1,45.1,11.7,13.15,197.0,35.5,Normal
VH-06327,91.5,34.4,5.8,12.82,142.0,30.6,Normal
VH-04086,88.5,45.8,8.8,12.48,11.0,33.3,Normal
VH-00420,95.7,42.3,7.7,13.53,162.0,30.0,Normal
VH-00761,100.1,40.4,12.0,12.14,85.0,33.7,Normal
VH-03515,92.6,40.5,11.6,12.04,53.0,32.4,Critical
VH-02389,94.6,46.3,3.8,,92.0,30.9,Warning
VH-04246,96.7,36.6,7.3,12.28,197.0,35.3,Normal
VH-04867,92.3,43.2,7.0,12.86,81.0,34.1,Normal
VH-00864,89.5,56.4,5.3,11.63,66.0,32.2,Warning
VH-01868,92.0,43.3,9.6,12.52,50.0,36.4,Normal
VH-02388,104.0,41.3,11.6,11.99,59.0,34.9,Warning
VH-00503,83.0,28.4,9.9,11.82,63.0,32.8,Warning
VH-03441,95.4,21.7,10.1,13.25,11.0,35.0,Warning
VH-04044,87.3,31.5,9.6,12.2,98.0,32.1,Normal
VH-04530,102.3,51.3,5.8,13.16,9.0,34.9,Normal
VH-05135,92.4,37.0,9.6,12.76,108.0,29.8,Normal
VH-03804,102.9,42.0,2.7,12.34,140.0,37.5,Warning
VH-00769,108.5,,6.3,11.75,105.0,38.1,Warning
VH-00884,86.3,43.9,5.7,12.75,75.0,30.7,Normal
VH-06220,106.9,27.2,10.7,,100.0,33.2,Normal
VH-06926,84.2,26.1,5.1,12.82,103.0,31.4,Normal
VH-05371,97.5,51.8,9.7,12.3,63.0,29.5,Normal
VH-06809,91.9,42.1,3.5,14.02,41.0,37.1,Warning
VH-04375,77.4,47.3,2.9,13.06,110.0,27.0,Warning
VH-02526,94.4,35.6,6.3,12.16,141.0,35.8, normal 
VH-07673,90.2,50.1,7.6,12.09,170.0,35.0,Normal
VH-06069,87.3,21.8,7.2,13.04,6.0,34.6,Warning
VH-01286,84.4,39.6,7.1,11.96,94.0,,Warning
VH-05558,90.4,24.2,5.2,12.84,116.0,34.1,Warning
VH-04674,97.2,36.3,3.6,12.24,112.0,39.8,Warning
VH-02979,113.4,40.2,9.6,12.63,174.0,30.3,Warning
VH-03593,98.6,33.2,9.8,12.1,108.0,34.6,Normal
VH-00710,94.9,29.2,11.9,12.86,101.0,33.7,Normal
VH-07518,98.5,29.9,11.7,12.25,43.0,32.5,Normal
VH-07586,100.7,32.4,10.6,12.85,48.0,26.9,Warning
VH-00098,98.2,39.9,2.5,12.06,195.0,25.8,Critical
VH-03529,94.1,,10.3,12.05,32.0,27.7,Warning
VH-00890,88.3,38.6,2.1,12.84,183.0,33.2,Critical
VH-03415,95.5,48.0,3.2,12.02,9.0,31.3,Warning
VH-03218,112.9,32.6,10.2,12.4,28.0,30.5,Warning
VH-06048,101.6,24.1,10.8,12.42,125.0,31.6,Warning
VH-01982,95.2,32.2,7.4,12.65,65.0,26.8,Warning
VH-06360,103.6,48.9,6.5,13.45,93.0,33.8,Normal
VH-04739,94.6,37.1,5.2,12.6,171.0,32.4,Normal
VH-05357,94.5,30.3,11.5,12.45,85.0,33.4, normal 
VH-01039,100.4,35.5,3.8,13.01,161.0,,Warning
VH-04033,99.8,45.4,10.0,12.84,94.0,36.5,Normal
VH-07520,73.9,33.9,5.7,12.26,10.0,30.2,Warning
VH-02595,88.4,33.6,7.1,,76.0,33.3,Normal
VH-07241,87.5,41.9,4.7,12.68,36.0,33.1,Normal
VH-05797,96.6,61.4,8.8,,70.0,32.3,Warning
VH-01062,91.3,43.4,11.2,12.6,73.0,37.4,Normal
VH-03333,91.8,40.3,8.6,,70.0,32.5,Warning
VH-06330,106.5,51.1,7.0,13.05,8.0,34.0,Normal
VH-04205,92.9,50.3,9.8,12.99,106.0,30.5,Normal
VH-01250,102.7,49.8,10.9,12.58,176.0,32.8,Normal
VH-05077,95.6,37.7,5.8,13.01,111.0,31.3,Normal
VH-01465,95.3,54.7,2.8,12.37,64.0,26.3,Warning
VH-05352,102.9,30.8,11.2,12.8,171.0,34.8,Normal
VH-07081,103.3,22.4,3.4,12.83,61.0,37.5,Warning
VH-01991,99.4,25.3,8.0,12.36,8.0,35.2,Normal
VH-06858,112.9,42.6,11.6,12.35,21.0,31.3,Warning
VH-05430,82.9,22.2,6.1,12.12,28.0,34.4,Warning
VH-01398,99.6,34.2,2.5,12.88,34.0,35.7,Critical
VH-05516,95.6,43.7,2.2,12.1,172.0,32.2,Critical
VH-00670,101.3,46.0,7.7,12.07,162.0,31.5,Normal
VH-01262,101.4,51.3,9.3,12.24,143.0,32.3,Normal
VH-06060,90.8,40.4,6.8,12.58,90.0,29.1,Normal
VH-02761,82.1,40.9,11.9,13.19,83.0,38.9,Normal
VH-04849,95.2,,3.9,12.09,163.0,30.2,Warning
VH-00384,82.2,38.3,6.3,12.89,183.0,35.5,Normal
VH-06852,94.9,41.8,11.2,12.96,192.0,37.5,Normal
VH-02022,96.0,39.9,7.0,12.77,62.0,25.2,Warning
VH-01196,85.2,28.9,3.5,12.21,150.0,31.8,Warning
VH-00416,103.7,47.5,5.6,12.23,21.0,39.1,Normal
VH-05659,96.3,29.9,6.6,12.78,61.0,31.5,Normal
VH-05552,99.5,47.3,10.3,13.2,71.0,36.1,Normal
VH-06436,102.2,48.7,2.3,12.07,106.0,38.5,Critical
VH-06301,89.3,55.5,9.4,12.45,126.0,34.4,Normal
VH-00848,89.3,43.1,8.1,11.97,171.0,36.0,Warning
VH-06397,84.9,41.1,7.2,12.58,48.0,32.4,Normal
VH-07576,94.2,27.0,4.4,12.61,170.0,36.2,Normal
VH-04548,96.1,37.3,7.9,12.2,129.0,31.3,Normal
VH-07032,95.6,24.0,4.5,12.53,196.0,31.6,Warning
VH-05667,93.5,24.6,5.4,13.01,96.0,32.0,Warning
VH-03451,100.6,33.1,11.6,12.11,161.0,28.1,Normal
VH-07889,100.0,27.6,9.9,12.38,55.0,36.4,Normal
VH-01011,106.5,31.8,4.9,12.68,146.0,37.0,Normal
VH-07662,90.0,44.9,4.4,12.64,150.0,27.9,Normal
VH-02643,87.3,41.3,4.5,13.33,59.0,39.4,Normal
VH-04512,105.2,33.1,2.5,11.51,199.0,32.0,Warning
VH-06884,93.2,25.3,9.4,13.42,106.0,33.7,Normal
VH-04071,93.7,22.8,2.7,11.42,198.0,25.9,Warning
VH-04832,86.3,34.0,2.8,12.53,167.0,34.3,Warning
VH-06167,73.7,37.3,9.6,12.71,31.0,,Warning
VH-01236,95.2,46.5,9.9,12.42,89.0,30.4,Normal
VH-03722,102.5,34.9,5.8,13.84,113.0,37.9,Normal
VH-02411,107.6,41.1,6.2,12.36,71.0,33.8,Normal
VH-01703,76.4,39.7,4.3,13.11,28.0,29.5, normal 
VH-07534,98.4,38.1,11.0,11.93,58.0,35.0,Warning
VH-00898,98.8,39.1,3.9,12.57,125.0,30.1,Warning
VH-07319,92.8,22.8,8.2,12.34,98.0,36.0,Warning
VH-04749,81.0,25.4,11.1,12.34,177.0,35.9, normal 
VH-07422,99.4,34.1,2.3,11.82,191.0,37.3,Critical
VH-03446,91.6,45.7,5.2,12.62,93.0,31.4,Normal
VH-00200,97.7,42.9,4.2,12.19,168.0,34.3,Normal
VH-01727,90.8,49.8,8.9,12.37,131.0,34.1,Normal
VH-06723,83.8,41.6,10.8,13.11,24.0,31.8,Normal
VH-04510,92.9,53.7,9.5,,161.0,31.6,Normal
VH-07828,104.2,44.5,9.2,12.63,126.0,35.0,Normal
VH-01842,102.0,26.2,8.9,12.13,8.0,28.1,Normal
VH-05074,104.9,35.3,10.5,13.06,90.0,,Normal
VH-00734,97.2,38.0,9.0,13.62,54.0,31.5,Normal
VH-07703,92.6,44.9,10.9,12.26,169.0,29.3,Normal
VH-02739,106.1,30.4,9.5,11.95,42.0,35.6,Warning
VH-01206,89.3,32.5,6.8,11.51,152.0,33.3,Warning
VH-01695,98.3,43.2,6.2,12.81,160.0,33.4,Normal
VH-02319,92.8,43.2,2.4,12.82,82.0,29.7,Critical
VH-03665,82.3,36.6,8.7,12.82,148.0,34.3,Normal
VH-03277,78.1,46.4,3.3,12.04,192.0,31.6,Warning
VH-03064,92.7,33.1,11.3,13.05,159.0,28.0,Normal
VH-00599,80.8,37.7,8.7,12.66,31.0,36.0,Normal
VH-05505,87.4,53.5,11.4,12.22,163.0,34.4,Normal
VH-03351,98.4,55.2,4.3,13.16,43.0,34.0,Normal
VH-07127,88.6,36.4,8.0,12.59,97.0,32.5,Normal
VH-03544,92.9,,3.0,12.5,199.0,26.6,Warning
VH-03511,83.8,50.5,7.4,11.56,88.0,35.4,Warning
VH-00400,93.6,36.2,7.9,13.36,182.0,26.3,Warning
VH-03321,92.5,30.1,3.2,12.63,187.0,32.6,Warning
VH-06237,84.5,37.4,7.2,12.62,76.0,31.1,Normal
VH-01776,84.2,30.8,9.9,12.53,173.0,33.8,Normal
VH-07125,99.1,34.6,6.4,13.11,183.0,31.1,Normal
VH-00514,101.3,47.4,10.9,13.12,116.0,36.5,Normal
VH-06306,80.9,,11.1,11.74,161.0,32.5,Warning
VH-05316,101.1,41.4,10.1,12.82,91.0,33.5,Normal
VH-04562,97.5,48.7,11.0,12.61,13.0,31.8,Normal
VH-04382,98.8,41.3,10.9,12.38,100.0,30.5,Normal
VH-05891,108.6,47.9,5.6,13.42,8.0,32.8,Warning
VH-03892,76.3,48.9,5.3,13.26,58.0,35.1,Normal
VH-02544,94.6,38.3,10.7,12.6,151.0,33.1,Normal
VH-05031,101.6,36.7,5.2,12.97,21.0,30.6,Normal
VH-05034,103.1,,10.1,12.31,23.0,39.3,Normal
VH-06633,84.3,43.5,4.0,11.98,160.0,36.7,Warning
VH-00814,90.0,54.1,2.8,12.33,12.0,35.7,Warning
VH-04316,99.9,39.7,8.6,12.81,129.0,32.9,Normal
VH-05093,95.0,42.9,9.2,11.84,137.0,37.5,Warning
VH-06215,92.7,38.1,7.1,12.98,42.0,31.2,Normal
VH-02206,91.4,38.0,5.7,11.71,59.0,33.0,Warning
VH-02752,82.0,39.5,10.8,12.35,123.0,31.0,Normal
VH-00891,90.5,45.8,11.0,11.85,111.0,36.9,Warning
VH-07071,102.7,29.2,5.8,12.56,145.0,40.7,Warning
VH-01505,99.0,47.5,9.7,12.39,18.0,32.1,Normal
VH-06910,100.0,41.7,3.1,11.99,70.0,33.6,Warning
VH-06087,100.7,36.7,11.0,12.29,147.0,33.6,Normal
VH-07724,92.4,35.8,8.8,12.54,164.0,33.6,Normal
VH-06297,95.9,26.7,9.1,12.74,191.0,,Normal
VH-01035,95.0,54.1,7.8,12.81,81.0,38.7,Normal
VH-05035,83.2,59.2,11.6,13.06,87.0,30.1,Normal
VH-00219,89.4,44.2,3.2,14.01,191.0,,Warning
VH-02265,101.3,37.8,5.6,13.15,162.0,,Warning
VH-05066,78.0,55.0,2.9,12.7,30.0,,Critical
VH-03548,88.9,34.1,8.9,12.54,105.0,31.6,Normal
VH-05789,106.0,32.0,9.3,12.93,162.0,32.4,Normal
VH-04714,90.3,37.8,6.5,11.93,44.0,29.0,WARNING
VH-05397,104.4,41.9,7.4,12.91,20.0,34.7,Normal
VH-07247,98.4,47.1,2.3,12.44,159.0,32.7,Critical
VH-05176,111.9,40.9,10.7,12.16,161.0,33.7,WARNING
VH-04221,99.3,48.5,5.4,,96.0,29.4,Normal
VH-00133,93.2,,4.0,12.59,52.0,29.9,Warning
VH-06742,88.8,43.3,5.5,12.07,20.0,35.0,Normal
VH-07164,95.2,36.0,5.0,12.91,174.0,30.3,Normal
VH-03643,89.8,17.0,6.0,13.54,66.0,33.8,Critical
VH-02321,105.1,37.2,8.0,12.26,179.0,24.3,Warning
VH-02786,95.1,36.8,4.2,12.52,197.0,36.0,Normal
VH-06147,89.6,25.5,4.5,11.73,69.0,36.5,Warning
VH-00821,106.5,43.4,4.0,13.53,110.0,29.3,Normal
VH-05786,99.3,34.0,7.9,12.73,130.0,31.8,Normal
VH-04374,102.0,32.6,3.2,12.65,182.0,35.9,Warning
VH-07916,89.6,45.8,7.8,12.84,132.0,32.9,Normal
VH-01509,96.1,48.9,11.7,13.29,135.0,,Normal
VH-04008,88.3,34.9,8.1,11.86,132.0,33.0,Warning
VH-01414,105.9,56.3,10.3,13.3,146.0,35.5,Normal
VH-00516,100.3,24.1,9.2,12.37,15.0,33.7,Critical
VH-04439,87.3,52.2,3.7,12.38,171.0,34.0,Warning
VH-06121,103.0,,6.9,12.93,33.0,31.9,Normal
VH-06305,111.8,32.1,3.9,13.82,151.0,30.0,Warning
VH-06025,99.0,34.6,2.4,11.99,181.0,29.7,Critical
VH-03671,99.2,46.5,6.5,12.91,87.0,31.9,Normal
VH-02048,95.8,34.0,4.1,12.85,31.0,34.9,Normal
VH-05362,110.4,41.3,11.1,13.13,135.0,27.5,Warning
VH-04622,95.5,55.4,5.0,12.42,48.0,30.7,Normal
VH-07532,83.0,50.6,7.8,12.64,116.0,30.0,Normal
VH-05145,95.9,48.6,2.6,12.7,166.0,31.8,Warning
VH-06640,99.4,54.1,3.6,12.71,94.0,33.5,Warning
VH-00600,99.1,43.2,8.8,12.7,62.0,30.3,Normal
VH-02749,101.0,45.2,4.6,12.72,188.0,27.1,Warning
VH-06396,104.3,32.6,8.0,12.76,110.0,32.8,Normal
VH-03255,97.7,43.2,6.3,11.85,23.0,,Warning
VH-00217,105.7,31.2,5.7,12.8,54.0,32.0,Normal
VH-04752,99.0,38.3,2.9,12.62,115.0,30.2,Warning
VH-02839,95.6,34.3,7.7,11.74,30.0,31.4,Warning
VH-04560,100.2,36.6,2.6,12.66,89.0,31.9,Warning
VH-03235,99.4,37.6,5.3,,183.0,32.7,Normal
VH-04188,89.2,43.9,6.8,12.24,49.0,27.3,Warning
VH-06613,95.5,32.4,10.1,13.24,196.0,35.4,Warning
VH-03839,93.6,37.7,8.5,12.25,199.0,33.5,Normal
VH-06310,99.5,38.3,8.3,11.59,27.0,33.5,Warning
VH-04696,100.7,33.9,6.4,13.23,123.0,34.6,Normal
VH-04780,92.2,47.2,10.9,12.93,55.0,36.2,Normal
VH-03036,96.1,40.1,11.8,13.03,190.0,32.9,Normal
VH-00854,97.2,55.5,3.4,12.7,154.0,36.6,Warning
VH-00487,98.4,37.2,4.2,12.18,180.0,32.4,Normal
VH-06534,83.4,49.7,9.1,14.13,68.0,39.7,Normal
VH-03508,99.4,35.2,6.0,12.51,54.0,26.8,Warning
VH-06526,102.4,49.2,3.7,12.12,75.0,32.9,Warning
VH-00592,109.6,40.6,6.9,12.51,145.0,34.2,Warning
VH-07600,97.0,46.3,7.6,13.58,41.0,,Normal
VH-01608,93.3,52.6,10.0,12.29,119.0,36.3,Normal
VH-06833,85.9,30.6,4.6,12.94,105.0,38.8,Normal
VH-04322,83.0,40.1,2.8,12.65,55.0,38.3,Warning
VH-01734,90.9,38.9,4.6,13.63,137.0,28.2,Normal
VH-00099,87.8,54.2,7.5,,87.0,33.0,Warning
VH-06226,94.8,36.9,8.0,12.22,188.0,30.0,Normal
VH-06168,94.5,49.9,6.8,12.7,69.0,32.5,Normal
VH-02132,92.0,46.4,6.0,13.03,96.0,39.5,Normal
VH-02074,95.5,31.0,2.9,11.72,97.0,38.7,Warning
VH-07224,88.7,33.4,10.8,12.6,59.0,30.2,Normal
VH-00413,101.0,32.7,8.2,12.02,85.0,32.7,Normal
VH-00357,97.2,54.4,4.0,11.89,50.0,,Warning
VH-07214,87.4,35.3,4.8,12.82,193.0,29.2,Normal
VH-05221,79.2,51.8,6.5,12.13,193.0,30.4,Normal
VH-03365,84.7,38.1,9.0,13.01,41.0,31.7,Normal
VH-05900,95.4,50.5,5.7,11.92,177.0,31.2,Warning
VH-07911,92.9,,2.9,13.29,61.0,26.5,Warning
VH-03314,103.7,29.3,10.2,12.8,183.0,32.2,Normal
VH-03236,103.8,35.6,9.8,12.65,186.0,,Normal
VH-03130,100.3,26.7,6.8,12.17,79.0,30.5,Normal
VH-00253,87.1,50.5,9.1,12.24,72.0,30.0,Normal
VH-00015,88.1,49.2,9.6,11.81,188.0,32.1,Warning
VH-01961,89.9,37.8,5.2,12.63,193.0,35.8,Normal
VH-00203,100.2,33.4,5.3,13.3,97.0,34.9,Critical
VH-00036,94.1,38.9,2.2,12.88,46.0,31.5,Critical
VH-03404,82.9,43.7,3.8,12.38,155.0,33.7,Warning
VH-00435,90.2,46.8,9.6,12.52,11.0,33.6,Normal
VH-00589,107.9,22.1,3.5,12.54,107.0,35.7,Warning
VH-04001,102.2,40.5,11.4,13.1,85.0,38.7,Normal
VH-01965,98.9,38.1,3.2,12.19,83.0,31.7,Warning
VH-03122,100.5,37.5,4.5,12.43,94.0,35.7,Normal
VH-00270,89.2,43.8,7.1,13.0,53.0,32.2, normal 
VH-07636,109.4,28.9,6.4,12.61,32.0,30.7,WARNING
VH-02706,98.2,22.9,4.7,12.37,121.0,32.3,Critical
VH-05476,87.9,37.3,7.0,13.03,37.0,32.9,Normal
VH-05905,93.1,41.3,4.2,13.63,10.0,37.5,Normal
VH-06999,98.8,34.8,9.5,12.06,50.0,35.5,Normal
VH-00012,95.5,41.2,5.0,13.13,15.0,37.6,Normal
VH-06751,93.8,34.9,10.3,12.49,184.0,29.8,Normal
VH-07645,104.8,56.8,10.6,11.87,7.0,36.6,Warning
VH-01448,92.5,33.4,6.1,12.35,186.0,25.7,Warning
VH-03803,97.4,37.6,6.0,11.74,119.0,34.4,Warning
VH-07261,104.5,35.5,8.5,12.84,29.0,35.7,Normal
VH-01022,98.3,57.1,6.4,12.5,142.0,33.4,Normal
VH-06585,92.1,33.1,3.0,12.82,179.0,36.1,Warning
VH-01530,99.4,41.9,7.0,13.51,116.0,36.5,Normal
VH-03262,97.6,41.8,8.8,12.81,167.0,37.2,Normal
VH-04290,91.5,34.8,9.8,12.82,13.0,32.6,Normal
VH-03579,84.3,40.0,11.1,13.07,165.0,30.4,Normal
VH-04730,93.8,37.7,6.8,11.91,51.0,34.5,Normal
VH-07837,105.1,51.8,2.2,11.89,78.0,34.6,Critical
VH-01495,86.2,45.5,10.5,12.74,145.0,31.7,Normal
VH-06455,89.7,54.5,10.3,12.42,133.0,31.3,Normal
VH-06309,83.4,40.1,3.9,12.38,157.0,27.9,Warning
VH-04297,89.7,47.3,11.4,12.63,79.0,31.7,Normal
VH-04107,105.2,40.1,11.7,13.41,92.0,34.8,Normal
VH-02527,92.0,28.5,11.3,12.7,53.0,36.4,Normal
VH-05398,80.9,24.1,6.9,12.56,62.0,35.9,Warning
VH-07862,86.8,49.8,7.5,13.06,41.0,38.1,Normal
VH-07613,90.8,56.9,3.4,12.65,94.0,30.4,Warning
VH-06985,98.2,35.1,5.2,12.27,174.0,30.3,Normal
VH-07854,91.9,46.3,10.1,11.51,105.0,33.6,Warning
VH-03148,109.2,28.8,9.1,12.91,94.0,36.6,Warning
VH-06394,110.3,44.8,5.8,12.39,131.0,30.0,Warning
VH-03169,85.5,37.5,2.1,12.64,66.0,25.4,Critical
VH-01844,84.5,34.4,8.4,12.49,118.0,, normal 
VH-05810,110.1,36.1,7.2,12.64,34.0,33.4,Warning
VH-05254,101.3,42.8,2.5,12.48,84.0,36.0,Warning
VH-01980,96.4,29.8,6.3,11.25,84.0,,Critical
VH-02117,95.9,36.1,7.7,11.88,30.0,,Warning
VH-02639,90.3,51.3,9.2,12.0,67.0,30.5,Warning
VH-03714,88.7,44.0,8.9,12.08,36.0,38.0,Normal
VH-01688,93.9,,8.0,12.14,58.0,38.8,Normal
VH-00902,93.8,28.6,11.4,12.68,13.0,33.2,Normal
VH-01134,93.7,31.8,10.8,12.79,42.0,34.7,Normal
VH-06039,101.1,34.4,11.0,13.4,95.0,33.1,Normal
VH-01108,105.4,41.4,11.6,13.8,34.0,30.9,Normal
VH-03059,92.5,43.4,9.3,12.95,11.0,32.1,Normal
VH-05615,91.9,,6.7,11.72,149.0,32.8,Warning
VH-05179,89.7,32.0,9.7,12.72,116.0,37.6,Critical
VH-00768,84.8,36.0,8.3,12.69,174.0,35.4,Normal
VH-07864,85.2,42.2,10.5,13.1,177.0,30.1,Normal
VH-00617,96.9,11.8,2.6,12.6,58.0,32.8,critical
VH-02138,97.6,41.0,11.1,12.33,55.0,34.9,Normal
VH-07945,83.4,40.0,10.5,12.36,61.0,26.3,Warning
VH-00795,94.0,51.0,3.1,13.22,158.0,28.8,Warning
VH-03837,93.9,41.5,3.2,12.39,91.0,31.8,Warning
VH-05485,101.4,47.6,9.4,12.33,164.0,29.9,Normal
VH-07554,101.0,48.7,9.5,12.67,43.0,28.0,Normal
VH-05865,81.8,,2.4,12.59,23.0,28.7,Critical
VH-03840,83.9,41.3,8.1,12.76,33.0,36.6,Normal
VH-05409,99.0,46.6,9.8,12.64,95.0,,Warning
VH-01325,102.7,53.4,4.2,12.64,72.0,34.8,Normal
VH-02164,99.8,46.6,4.3,13.44,161.0,36.6,Normal
VH-04450,88.9,33.0,8.6,12.83,43.0,32.4,Normal
VH-03756,93.4,43.5,11.2,12.74,21.0,37.3,Normal
VH-07476,86.8,26.6,7.8,12.56,40.0,38.0, normal 
VH-06256,85.7,50.9,3.6,12.35,176.0,34.6,Warning
VH-04077,91.2,41.5,9.4,12.61,21.0,37.1,Normal
VH-04469,88.5,45.4,3.2,12.64,48.0,29.2,Warning
VH-05087,89.1,,8.9,12.3,175.0,33.8,Normal
VH-01569,82.3,38.0,5.9,12.8,8.0,30.9,Normal
VH-01237,99.6,45.7,7.6,12.31,118.0,34.2,Normal
VH-06765,89.9,33.1,4.6,12.52,82.0,30.9,Normal
VH-02304,98.0,37.1,8.7,12.39,54.0,33.3,Normal
VH-01603,83.6,40.9,8.4,13.28,193.0,35.4,Normal
VH-06258,86.1,53.0,5.1,12.31,194.0,35.6,Normal
VH-06539,92.5,32.3,8.9,11.98,75.0,30.5,Warning
VH-05679,101.8,38.7,8.9,12.7,159.0,36.0,Normal
VH-04174,86.4,31.6,7.8,12.23,179.0,33.3,Normal
VH-01539,107.1,43.2,2.8,13.01,90.0,31.0,Warning
VH-07747,100.0,44.5,9.5,12.44,93.0,34.2,Normal
VH-00847,101.8,20.6,4.3,12.86,175.0,34.5,Warning
VH-00461,88.3,41.2,10.0,12.64,175.0,29.5,Normal
VH-07908,86.0,48.7,2.8,13.07,30.0,34.3,Warning
VH-00813,91.0,44.3,11.0,12.51,13.0,33.7,Normal
VH-01522,93.1,43.7,6.2,12.32,104.0,31.5,Normal
VH-01054,84.0,43.6,4.9,13.02,61.0,36.3,Normal
VH-02218,89.8,43.7,8.9,11.98,196.0,32.2,Warning
VH-01806,98.8,36.9,3.0,12.28,69.0,31.4,Warning
VH-05777,96.4,45.1,11.5,12.45,118.0,29.4,Normal
VH-06623,98.1,45.7,3.6,12.83,8.0,35.6,Warning
VH-04139,97.4,23.9,5.9,12.31,182.0,34.2,Warning
VH-03260,95.9,36.0,11.1,13.2,6.0,31.0,Normal
VH-02157,88.5,,8.8,13.35,6.0,,Normal
VH-07227,99.3,42.1,4.1,12.57,177.0,32.4, normal 
VH-05627,70.0,38.1,2.3,12.45,148.0,26.2,Critical
VH-05895,93.3,29.9,2.4,13.61,111.0,37.4,Critical
VH-05136,98.3,28.4,7.9,12.68,20.0,34.9,Normal
VH-04594,101.1,38.7,4.3,12.65,97.0,35.1,Normal
VH-03598,80.8,47.8,2.5,12.33,178.0,29.9,Warning
VH-01533,85.7,23.9,5.9,12.84,32.0,37.5,Warning
VH-02273,102.3,49.0,4.9,12.56,129.0,28.2,Normal
VH-03343,-3.3156376322017636,40.8,8.4,12.51,102.0,33.1,Normal
VH-01942,85.2,29.4,6.8,11.85,88.0,31.5,Warning
VH-01732,93.3,30.2,7.1,12.36,65.0,28.8,Normal
VH-07029,99.1,41.6,8.8,12.48,102.0,34.3,Normal
VH-06049,93.7,42.9,8.5,12.94,53.0,33.4,Normal
VH-05603,98.0,47.8,5.4,12.26,143.0,36.8, normal 
VH-02165,105.0,32.3,5.2,13.53,25.0,27.2,Warning
VH-06894,94.3,28.2,3.6,13.09,126.0,31.5,Warning
VH-00819,85.9,28.1,7.1,12.27,81.0,37.0,Normal
VH-07369,100.2,38.1,7.8,12.42,136.0,30.4,Normal
VH-05414,105.9,39.2,7.0,,81.0,32.1,Normal
VH-05941,83.1,46.2,7.4,12.29,38.0,30.7,Normal
VH-00030,112.1,44.2,6.8,13.29,129.0,29.3,Warning
VH-04202,99.3,54.4,7.8,12.46,107.0,32.8,Normal
VH-04013,108.8,18.8,7.8,12.05,134.0,34.9,Warning
VH-07528,99.8,41.8,10.1,11.84,103.0,,Warning
VH-07638,91.7,56.1,5.6,12.35,34.0,32.9,Normal
VH-07549,98.8,,2.2,12.53,55.0,30.5,Critical
VH-04583,105.3,51.0,3.0,12.8,51.0,30.6,Warning
VH-01226,100.8,30.3,4.0,12.03,54.0,38.8,Normal
VH-03278,88.9,42.6,5.1,11.38,132.0,25.5,Warning
VH-03562,85.0,38.1,11.5,12.85,181.0,33.7,Normal
VH-03799,94.6,43.5,8.6,12.63,178.0,35.7,Normal
VH-06916,93.1,36.3,7.0,11.87,197.0,34.3,Warning
VH-05348,99.0,33.7,9.2,12.43,78.0,31.4,Normal
VH-00862,94.5,36.9,6.7,12.9,60.0,34.3,Normal
VH-06995,103.7,43.4,6.2,13.6,68.0,,Normal
VH-07836,84.5,40.7,9.1,13.09,61.0,35.5,Normal
VH-00450,94.0,48.5,8.6,12.25,198.0,33.5,Normal
VH-07448,104.1,32.1,6.8,12.22,161.0,26.0,Warning
VH-04549,88.4,35.5,11.5,12.51,116.0,37.5,Normal
VH-01119,87.1,33.4,7.9,12.65,140.0,30.4,Normal
VH-01913,71.7,43.5,8.1,11.94,184.0,33.5,Warning
VH-01786,103.9,41.9,10.5,12.15,174.0,35.9,Normal
VH-07744,75.3,52.4,10.0,12.18,131.0,30.9,Normal
VH-05373,90.0,44.3,5.6,13.23,145.0,37.5,Normal
VH-07194,89.4,41.8,8.0,13.43,82.0,25.7,Warning
VH-01353,97.8,41.2,11.2,12.69,115.0,,Warning
VH-06067,100.8,37.0,8.4,12.82,184.0,36.7,Normal
VH-07124,94.5,30.1,2.2,11.96,107.0,34.3,Critical
VH-00430,86.7,40.6,11.1,13.26,31.0,32.7,Warning
VH-03154,90.1,27.2,7.1,14.0,5.0,33.2,Normal
VH-07895,89.1,31.0,10.9,12.83,173.0,28.2, normal 
VH-06332,93.0,39.4,7.3,12.55,189.0,30.3,Normal
VH-07439,104.4,46.9,4.4,12.81,42.0,34.8,Normal
VH-07332,92.1,44.4,4.0,13.09,46.0,35.0,Normal
VH-02062,97.2,22.3,11.3,12.71,106.0,28.8,Warning
VH-00409,84.6,39.3,4.1,,84.0,30.8,Normal
VH-00136,97.5,31.6,2.4,12.68,129.0,31.8,Critical
VH-03677,99.9,41.2,4.3,12.44,15.0,30.2,Normal
VH-02925,102.2,45.1,8.0,11.86,75.0,28.5,Critical
VH-04507,86.9,28.2,7.3,12.23,5.0,29.5,Normal
VH-02079,87.7,41.1,10.5,13.38,60.0,36.1,Normal
VH-06919,84.6,50.6,4.1,13.22,33.0,31.7,Normal
VH-06484,100.3,46.6,3.6,12.06,102.0,35.7,Warning
VH-02900,90.5,38.4,2.5,12.32,137.0,32.6,Critical
VH-00532,91.4,42.3,11.9,12.69,33.0,34.6,Normal
