engine_temp_C,oil_pressure_psi,brake_pad_mm,battery_voltage_V,mileage_k,tire_pressure_psi,severity
77.8,40.6,6.5,11.86,34.0,32.4,Warning
87.3,33.9,2.7,12.68,138.0,37.3,Warning
88.7,49.4,7.5,12.56,149.0,25.8,Warning
107.2,19.5,4.5,11.88,181.0,35.1,Warning
102.8,28.5,6.1,12.03,54.0,25.2,Warning
85.7,37.8,7.0,13.95,75.0,35.2,Normal
97.7,61.8,10.0,12.31,174.0,34.4,Normal
88.1,49.6,5.4,12.44,136.0,33.0,Normal
87.1,39.8,5.8,12.1,53.0,35.1,Warning
88.4,37.9,7.8,11.93,173.0,32.8,Warning
94.7,53.9,9.2,12.29,162.0,33.1,Normal
101.2,31.2,11.4,12.17,174.0,32.2,Normal
100.9,26.8,6.3,11.78,162.0,39.2,Warning
100.2,37.9,2.8,12.93,136.0,32.1,Warning
80.9,44.1,11.8,12.23,68.0,30.9,Normal
91.7,35.4,5.6,12.96,98.0,35.5,Normal
92.0,23.5,10.9,12.17,178.0,31.2,Warning
86.0,46.7,5.9,12.61,122.0,30.8,Normal
93.8,36.1,6.8,13.28,176.0,35.7,Normal
101.7,34.4,7.3,12.84,21.0,30.4,Normal
90.0,31.9,9.2,13.08,95.0,30.5,Normal
94.2,28.0,9.9,12.78,83.0,32.6,Normal
75.9,51.5,5.4,12.25,86.0,28.5,Normal
89.7,44.0,11.0,13.16,39.0,34.9,Normal
90.7,52.6,2.5,12.95,106.0,31.7,Critical
86.8,41.9,11.9,12.11,122.0,32.9,Normal
83.0,37.9,7.0,12.25,16.0,31.7,Normal
102.1,39.6,3.1,12.38,183.0,34.7,Warning
94.1,38.4,9.2,12.65,51.0,34.2,Normal
87.1,50.8,2.9,12.61,169.0,32.9,Warning
106.6,40.1,11.7,13.61,107.0,32.7,Normal
89.1,35.1,6.7,13.24,55.0,34.2,Normal
96.7,47.5,8.2,12.98,187.0,33.2,Normal
101.3,38.9,10.7,11.94,82.0,38.4,Warning
74.1,47.5,5.8,12.96,36.0,35.3,Warning
109.4,33.3,8.8,12.33,153.0,35.4,Warning
112.0,29.8,3.4,12.91,178.0,23.5,Warning
103.3,52.7,4.4,13.15,161.0,29.3,Normal
94.4,40.7,7.3,11.88,158.0,36.4,Warning
93.0,45.5,4.3,12.46,101.0,32.6,Normal
103.7,48.8,2.0,13.37,112.0,32.6,Critical
91.2,46.8,4.6,12.72,97.0,35.0,Normal
95.3,31.0,5.5,12.61,14.0,34.6,Warning
88.1,37.9,8.6,12.73,127.0,34.4,Normal
97.0,38.1,7.2,13.31,200.0,39.1,Critical
94.6,44.2,9.7,13.16,149.0,34.5,Normal
89.0,31.4,3.3,12.32,85.0,31.5,Warning
86.3,37.7,5.6,12.91,22.0,34.8,Normal
100.9,36.2,11.0,12.47,10.0,32.9,Normal
94.1,27.8,9.8,11.67,194.0,31.6,Warning
95.4,36.7,9.7,12.25,45.0,32.1,Normal
87.9,42.4,3.2,12.78,124.0,36.6,Warning
100.2,40.8,3.2,13.36,172.0,30.4,Warning
98.8,50.1,10.3,13.23,44.0,30.5,Normal
95.1,38.8,5.2,13.08,32.0,32.7,Normal
102.0,36.2,10.4,12.46,94.0,31.6,Normal
99.2,48.2,8.6,11.73,22.0,32.5,Warning
96.1,59.8,3.6,12.2,166.0,34.1,Warning
93.1,44.0,2.3,12.79,116.0,32.4,Critical
100.0,41.8,3.3,12.31,22.0,32.2,Warning
112.9,45.4,6.5,13.84,167.0,32.9,Warning
86.7,35.1,10.4,12.09,186.0,32.4,Normal
92.7,35.5,10.7,13.27,193.0,35.5,Normal
96.8,42.7,4.8,12.15,194.0,33.2,Normal
89.0,46.2,6.6,13.22,185.0,30.0,Normal
98.3,29.6,9.7,12.37,35.0,33.2,Normal
104.0,40.5,11.0,12.3,94.0,27.7,Warning
85.0,39.0,10.3,12.74,64.0,34.5,Normal
101.7,50.9,7.4,12.31,106.0,34.7,Normal
95.9,45.2,7.4,12.7,83.0,36.6,Normal
100.0,36.3,2.4,12.73,168.0,32.9,Critical
95.2,50.2,2.5,13.21,24.0,32.9,Critical
104.0,38.3,9.2,13.31,127.0,31.1,Normal
93.5,46.9,7.1,13.58,166.0,32.7,Normal
100.1,52.6,10.5,12.47,73.0,32.8,Normal
95.7,47.2,10.8,13.24,99.0,33.4,Normal
101.8,43.8,10.8,12.18,58.0,33.1,Normal
97.0,48.3,9.3,13.31,130.0,33.3,Normal
88.0,42.7,6.6,13.89,77.0,34.6,Normal
83.9,53.8,12.0,12.28,16.0,29.9,Normal
96.7,41.8,10.5,12.9,122.0,32.1,Normal
101.6,38.5,3.4,13.31,17.0,32.6,Warning
98.8,46.0,9.4,13.44,159.0,29.5,Normal
94.6,49.2,2.4,12.66,44.0,32.6,Critical
94.1,45.6,9.7,12.45,101.0,31.4,Normal
91.4,47.6,8.4,12.63,14.0,34.2,Normal
117.4,25.4,2.5,12.58,88.0,34.4,Warning
100.5,45.4,2.2,13.11,145.0,34.4,Critical
82.2,26.4,9.3,13.21,194.0,33.8,Normal
92.3,30.9,4.6,12.87,186.0,30.8,Normal
108.0,32.3,7.9,12.88,139.0,35.2,Normal
102.4,22.9,7.9,12.12,139.0,33.3,Warning
94.6,48.6,9.4,12.93,94.0,32.1,Normal
87.1,48.5,4.9,12.06,8.0,38.2,Normal
94.9,44.0,8.9,12.88,168.0,31.6,Normal
95.6,53.1,7.3,12.37,82.0,29.3,Normal
94.6,29.0,2.7,12.46,147.0,30.5,Warning
95.6,37.8,3.0,13.18,88.0,36.4,Warning
114.4,37.7,6.3,12.94,31.0,36.9,Warning
93.5,32.1,10.2,12.67,99.0,34.5,Normal
104.2,36.9,3.5,11.84,165.0,32.6,Warning
107.5,39.0,8.7,12.19,122.0,29.4,Normal
98.5,39.1,9.3,11.54,117.0,34.8,Warning
105.3,53.2,4.8,12.33,47.0,34.0,Normal
85.3,53.1,5.1,13.13,92.0,33.7,Normal
101.8,30.9,7.2,12.61,134.0,32.9,Normal
91.2,42.0,7.0,12.51,90.0,31.1,Normal
103.7,30.5,4.4,12.72,154.0,28.6,Normal
98.0,42.9,9.9,11.67,160.0,30.3,Warning
90.6,38.7,7.5,12.65,20.0,32.6,Normal
88.8,47.2,6.8,12.4,188.0,36.0,Normal
99.4,46.0,10.9,12.62,140.0,30.4,Normal
91.3,34.2,8.9,12.27,172.0,33.6,Normal
106.8,43.4,4.8,12.83,133.0,36.8,Normal
111.1,54.7,10.0,12.61,89.0,34.5,Warning
94.6,37.0,6.2,12.31,107.0,31.1,Normal
93.4,25.7,3.5,12.33,141.0,32.1,Warning
90.7,33.3,9.8,11.61,131.0,29.0,Warning
94.6,37.2,10.5,12.85,52.0,33.4,Normal
96.4,33.9,2.4,12.37,114.0,35.0,Critical
87.5,43.3,2.1,12.86,42.0,34.5,Critical
86.0,40.3,8.8,11.65,172.0,33.9,Warning
103.9,29.0,8.5,12.89,83.0,32.3,Normal
99.8,43.4,8.1,13.03,51.0,37.5,Normal
87.9,39.8,3.8,12.18,199.0,34.5,Warning
82.7,36.1,10.7,12.88,144.0,33.3,Normal
94.4,48.2,11.4,12.79,128.0,36.0,Normal
98.6,38.6,10.2,12.42,90.0,32.9,Normal
89.1,51.7,5.4,12.32,173.0,32.9,Normal
85.3,46.3,4.2,12.54,193.0,28.8,Normal
86.9,51.7,9.4,12.79,177.0,26.4,Warning
89.4,39.8,8.7,11.7,91.0,33.6,Warning
97.9,41.5,10.3,12.95,46.0,34.3,Normal
103.5,33.9,11.5,12.77,87.0,32.9,Normal
109.4,41.9,7.9,13.23,61.0,31.1,Warning
97.1,32.4,12.0,12.28,157.0,34.0,Normal
84.3,23.0,3.9,13.3,82.0,34.6,Warning
92.8,42.4,4.3,12.37,172.0,34.2,Normal
108.8,44.2,4.4,12.71,161.0,33.4,Warning
93.1,48.9,3.7,13.53,175.0,28.9,Warning
98.2,42.4,5.8,13.03,113.0,36.2,Normal
94.4,35.6,4.7,13.08,9.0,31.8,Normal
86.3,38.4,7.7,12.38,108.0,37.4,Normal
95.1,31.1,11.7,13.55,45.0,31.3,Normal
95.5,42.4,9.2,12.72,197.0,31.1,Normal
88.6,14.2,4.9,13.51,102.0,34.3,Critical
107.4,31.1,11.1,12.37,184.0,25.2,Warning
90.7,44.7,3.9,11.99,198.0,34.8,Warning
96.9,39.1,3.7,13.03,91.0,36.2,Warning
101.9,22.9,7.0,12.36,140.0,31.4,Warning
89.0,39.5,8.3,13.25,139.0,34.4,Normal
97.1,32.8,4.8,12.8,43.0,36.3,Normal
91.7,39.8,10.1,12.39,179.0,29.1,Normal
85.5,37.9,2.7,12.31,139.0,33.9,Warning
99.8,48.6,11.4,13.59,105.0,35.4,Normal
107.9,41.4,10.0,12.32,45.0,31.4,Normal
80.8,39.8,4.2,11.82,81.0,28.3,Warning
103.2,46.1,11.8,11.26,44.0,31.9,Critical
82.1,34.6,5.4,13.24,87.0,32.5,Normal
99.7,45.3,4.7,12.5,196.0,30.3,Normal
101.1,32.2,9.6,12.66,161.0,39.4,Normal
109.3,40.6,10.2,12.23,31.0,30.5,Warning
87.5,43.4,2.3,12.9,86.0,30.2,Critical
103.6,46.3,6.6,12.38,139.0,37.6,Normal
79.9,39.8,5.9,12.85,99.0,33.4,Warning
103.8,35.7,3.1,12.44,114.0,36.2,Warning
82.5,44.8,4.1,12.95,64.0,31.8,Normal
95.2,35.5,4.7,12.61,93.0,37.9,Normal
89.9,26.6,2.4,13.31,64.0,37.0,Critical
97.9,27.8,6.8,12.52,35.0,30.5,Normal
80.2,26.8,7.4,13.08,151.0,34.5,Normal
95.2,30.8,7.5,13.04,73.0,30.1,Normal
86.5,26.3,8.7,12.71,31.0,34.6,Normal
105.6,30.2,11.4,12.72,159.0,30.7,Normal
97.8,43.1,10.1,12.51,56.0,29.7,Normal
107.7,33.5,6.5,12.51,15.0,34.3,Normal
92.3,42.5,7.7,12.18,170.0,33.4,Normal
107.3,30.3,11.3,12.67,34.0,30.9,Normal
85.7,36.8,8.9,12.86,193.0,33.6,Normal
94.0,39.8,10.0,12.28,85.0,32.9,Normal
93.6,42.4,8.4,12.92,57.0,34.8,Normal
112.8,38.4,9.8,12.01,171.0,36.6,Warning
101.8,39.8,11.2,12.55,77.0,29.7,Normal
88.2,32.0,4.1,12.67,106.0,30.0,Normal
85.5,42.5,7.4,12.59,6.0,34.0,Normal
95.5,28.0,5.9,12.89,106.0,34.6,Normal
88.2,38.2,7.3,12.64,65.0,31.0,Normal
99.7,50.3,9.6,13.49,40.0,36.8,Normal
98.1,40.6,6.1,12.4,130.0,32.9,Normal
102.4,43.0,9.3,13.35,47.0,29.1,Normal
115.6,55.4,7.2,11.89,126.0,31.3,Warning
98.1,41.7,11.6,13.55,178.0,32.6,Normal
91.7,46.4,10.9,13.02,200.0,29.4,Normal
105.1,53.0,5.9,12.59,42.0,33.9,Normal
99.7,48.4,2.6,12.9,43.0,33.7,Warning
95.1,39.4,7.8,12.35,82.0,28.4,Normal
104.3,40.3,2.5,12.5,198.0,30.8,Warning
97.3,38.3,9.7,13.42,122.0,36.5,Normal
105.3,43.7,6.1,12.24,118.0,33.3,Normal
99.5,46.4,11.1,12.99,176.0,33.0,Normal
83.6,44.1,10.0,12.87,77.0,36.1,Normal
93.1,37.6,9.1,12.79,38.0,32.3,Normal
93.9,40.2,8.0,12.61,145.0,35.8,Normal
85.5,41.3,3.2,12.66,185.0,30.4,Warning
93.9,45.8,2.8,13.85,43.0,28.7,Warning
86.8,41.9,7.5,12.87,27.0,33.9,Normal
100.5,34.9,6.1,13.1,78.0,30.6,Normal
93.4,36.7,8.0,13.29,51.0,28.6,Normal
77.3,37.1,8.2,13.43,112.0,32.2,Normal
101.8,34.6,5.6,12.86,90.0,28.4,Normal
92.5,46.5,4.9,12.13,98.0,37.1,Normal
88.1,50.4,8.3,13.27,114.0,31.5,Normal
99.6,39.6,6.9,12.71,88.0,34.5,Normal
88.9,41.3,2.7,12.81,200.0,36.1,Warning
87.8,34.6,8.6,13.6,34.0,32.0,Normal
98.1,39.8,11.6,12.4,55.0,30.8,Normal
101.8,50.0,2.2,13.12,7.0,28.9,Critical
82.9,33.9,2.6,13.07,34.0,33.4,Warning
98.0,49.1,3.2,12.4,143.0,32.9,Warning
97.8,38.5,10.7,13.42,164.0,33.2,Normal
92.5,36.0,5.2,13.25,190.0,30.6,Normal
96.5,31.9,9.2,12.61,56.0,34.9,Normal
88.3,31.0,9.1,11.71,166.0,34.8,Warning
99.7,52.1,5.0,13.01,189.0,32.8,Normal
107.7,40.0,2.4,11.96,164.0,34.7,Critical
93.5,51.0,3.5,12.07,148.0,33.5,Warning
90.1,34.6,2.1,12.68,64.0,28.6,Critical
92.2,21.1,11.6,13.05,10.0,32.5,Warning
95.2,35.3,8.0,12.98,17.0,36.6,Normal
109.4,36.4,2.5,12.21,51.0,32.9,Critical
101.2,59.0,8.1,11.94,91.0,34.0,Warning
90.3,48.7,5.7,12.35,117.0,36.8,Normal
93.6,29.2,11.8,12.75,103.0,31.0,Normal
117.5,36.2,9.5,12.42,106.0,34.9,Warning
85.2,47.2,4.4,12.61,62.0,37.0,Normal
79.5,36.6,10.7,12.61,14.0,33.3,Normal
91.3,44.8,2.2,12.58,23.0,34.3,Critical
97.4,39.4,9.2,13.35,175.0,34.2,Normal
94.9,36.3,5.1,13.23,34.0,29.2,Normal
91.7,43.1,5.4,12.61,62.0,33.7,Normal
98.0,38.6,10.7,12.5,140.0,33.7,Normal
94.2,41.9,3.1,13.93,158.0,30.0,Warning
93.2,38.1,7.1,13.11,21.0,31.6,Normal
108.0,35.4,3.9,12.54,69.0,33.8,Warning
88.6,39.8,2.5,13.19,155.0,33.8,Warning
101.3,44.1,3.2,12.94,77.0,36.3,Warning
89.8,50.4,3.1,13.42,147.0,32.7,Warning
96.6,29.8,8.8,12.4,153.0,31.8,Normal
98.5,43.7,4.9,12.27,30.0,36.4,Normal
90.0,29.9,6.3,12.52,40.0,31.7,Normal
96.8,41.7,10.1,12.81,66.0,34.5,Normal
94.8,31.7,11.3,12.02,13.0,38.5,Normal
86.4,38.3,11.2,12.57,77.0,28.6,Normal
94.8,39.4,8.7,12.42,50.0,31.0,Normal
107.9,39.8,10.4,12.55,167.0,27.2,Warning
87.0,42.7,8.5,12.61,90.0,32.9,Normal
95.1,36.3,5.4,11.69,146.0,29.2,Warning
96.6,36.0,2.4,12.55,91.0,38.5,Critical
105.3,35.2,9.3,11.65,88.0,34.9,Warning
72.8,31.0,5.5,11.92,166.0,31.6,Warning
96.3,52.7,8.2,12.95,126.0,36.2,Normal
97.0,27.6,7.2,11.8,167.0,28.6,Warning
99.5,51.8,6.3,12.65,85.0,30.5,Normal
82.2,37.9,9.9,12.46,83.0,34.9,Normal
92.4,41.1,9.9,12.29,118.0,31.7,Normal
93.7,33.8,10.5,12.76,7.0,28.6,Normal
90.7,42.4,3.5,12.91,26.0,26.8,Warning
90.6,47.8,12.0,12.44,105.0,29.5,Normal
102.3,50.5,2.2,11.75,20.0,34.5,Critical
98.1,49.6,8.9,12.33,5.0,36.6,Critical
88.0,55.9,11.9,12.45,134.0,34.2,Normal
103.7,49.6,8.4,12.01,52.0,31.7,Normal
98.9,31.7,11.6,12.67,174.0,37.3,Normal
90.6,39.8,5.2,13.73,163.0,28.4,Normal
95.4,42.8,5.0,12.14,155.0,38.5,Normal
95.4,37.3,11.8,12.33,20.0,31.4,Normal
101.0,34.5,11.1,13.18,167.0,36.7,Normal
101.1,27.1,10.4,12.1,102.0,27.6,Warning
87.3,49.2,3.5,12.54,132.0,30.6,Warning
102.7,38.6,8.2,12.04,148.0,35.7,Normal
108.8,35.8,5.6,11.72,90.0,35.4,Warning
93.3,39.9,3.5,12.68,180.0,32.1,Warning
102.5,32.6,10.8,12.72,102.0,29.8,Normal
99.6,33.4,3.6,12.61,7.0,28.7,Warning
97.5,36.9,9.7,12.56,36.0,28.5,Normal
105.0,36.8,10.8,12.77,100.0,30.5,Normal
84.3,55.1,8.3,12.36,129.0,29.6,Normal
90.8,32.8,8.9,11.92,177.0,29.6,Warning
91.0,50.7,6.0,12.11,11.0,35.3,Normal
90.9,52.3,3.6,12.47,97.0,32.9,Warning
91.6,39.5,4.8,13.08,39.0,27.5,Warning
111.8,52.6,4.4,12.15,107.0,30.6,Warning
94.7,32.5,6.2,11.88,104.0,35.7,Warning
102.5,39.5,10.7,12.34,195.0,31.5,Normal
102.9,36.3,10.4,11.64,14.0,32.9,Warning
98.2,17.1,10.5,12.21,99.0,30.5,Critical
99.8,39.8,10.3,12.47,19.0,36.9,Normal
106.5,34.5,8.3,12.68,90.0,35.7,Normal
77.1,41.9,4.4,13.34,117.0,32.9,Normal
105.3,38.0,4.2,12.47,43.0,32.5,Normal
95.3,43.4,7.6,13.03,109.0,31.9,Normal
86.6,39.8,4.8,13.08,128.0,29.6,Normal
96.6,54.7,4.3,12.83,86.0,28.9,Normal
103.6,41.5,8.2,13.01,198.0,31.0,Normal
102.8,37.2,3.9,11.97,76.0,31.2,Normal
86.1,44.0,10.9,12.84,53.0,27.4,Warning
103.7,45.3,6.3,12.07,162.0,27.7,Warning
103.1,26.2,9.3,12.61,13.0,32.6,Normal
80.4,49.9,5.2,12.77,194.0,29.4,Normal
96.1,50.0,10.4,11.94,151.0,38.1,Warning
84.8,24.0,4.6,12.3,11.0,33.3,Warning
91.8,53.2,5.6,12.98,49.0,31.5,Normal
115.1,39.8,8.2,12.25,197.0,30.4,Warning
100.1,38.7,7.9,12.61,89.0,34.3,Normal
94.5,58.3,10.2,12.69,20.0,30.2,Normal
86.6,45.1,2.2,13.17,109.0,30.8,Critical
112.5,26.9,10.2,12.56,138.0,29.6,Warning
108.4,46.2,2.2,12.62,68.0,35.5,Critical
98.4,28.9,6.5,12.31,148.0,29.6,Normal
91.8,50.7,11.0,12.69,83.0,31.6,Normal
107.4,24.9,9.8,12.4,46.0,33.1,Warning
98.2,41.6,5.2,12.86,187.0,35.9,Normal
119.8,21.2,7.3,13.44,166.0,29.8,Normal
96.2,54.3,10.1,12.79,164.0,33.7,Normal
102.5,40.0,8.5,12.83,7.0,33.6,Normal
107.1,41.7,5.3,13.17,108.0,33.3,Normal
103.7,40.0,7.6,12.26,107.0,32.8,Normal
108.8,33.6,11.1,12.63,159.0,33.6,Warning
88.3,36.1,8.0,12.54,199.0,29.6,Normal
96.4,45.3,4.3,11.93,181.0,36.1,Warning
89.1,52.5,3.3,12.45,138.0,28.4,Warning
87.0,36.7,5.0,12.73,90.0,31.6,Normal
94.9,41.3,8.0,12.4,172.0,28.4,Normal
95.6,42.8,11.2,11.88,80.0,27.3,Warning
94.2,54.4,2.5,12.15,155.0,29.8,Warning
108.7,51.1,6.6,12.97,102.0,33.6,Warning
95.3,28.9,5.7,11.7,96.0,29.0,Warning
98.5,31.9,10.0,12.26,141.0,35.2,Normal
106.8,54.6,7.4,11.86,65.0,32.5,Warning
96.7,36.9,3.0,12.86,68.0,34.7,Warning
83.9,31.0,10.1,12.61,169.0,32.5,Normal
80.0,33.6,3.6,13.32,191.0,34.3,Warning
97.8,50.7,4.6,12.74,79.0,33.6,Normal
93.0,35.0,9.9,12.93,47.0,34.9,Normal
90.3,39.8,10.2,12.83,43.0,29.1,Normal
104.4,38.3,10.8,12.45,99.0,34.5,Normal
100.2,44.0,7.4,12.55,93.0,30.1,Normal
100.1,45.1,9.4,12.78,132.0,28.9,Normal
92.0,51.4,6.0,12.53,53.0,28.8,Normal
87.1,53.3,10.9,12.64,41.0,30.1,Normal
92.5,58.2,3.3,13.26,143.0,38.0,Warning
88.0,34.0,9.4,13.39,89.0,33.2,Normal
96.6,43.0,9.3,12.7,93.0,30.4,Normal
94.8,39.9,5.8,11.84,9.0,34.3,Warning
90.2,55.1,11.1,13.36,9.0,29.7,Normal
103.0,28.8,7.4,12.72,163.0,32.6,Normal
93.7,27.2,10.4,12.17,126.0,35.3,Normal
92.1,41.3,2.6,12.5,187.0,29.8,Warning
90.6,41.0,6.1,12.85,47.0,34.1,Normal
105.5,39.2,6.9,12.29,141.0,34.9,Normal
91.0,39.8,2.4,12.66,17.0,34.0,Critical
98.6,37.0,10.0,12.88,86.0,32.3,Normal
86.6,38.8,2.0,13.42,79.0,35.8,Critical
103.0,43.3,2.3,12.5,70.0,34.6,Critical
95.1,39.0,7.4,12.88,101.0,32.9,Normal
91.9,42.9,10.4,12.64,112.0,31.6,Normal
98.0,33.0,11.4,12.61,100.0,30.1,Normal
84.9,31.1,11.3,13.33,5.0,34.8,Normal
94.8,39.8,3.7,12.96,147.0,32.9,Warning
85.8,43.8,8.5,13.37,54.0,34.3,Normal
103.4,37.4,9.0,11.12,189.0,32.5,Critical
103.6,38.7,2.7,12.81,84.0,34.8,Warning
89.6,33.7,4.6,12.85,126.0,30.4,Normal
90.7,59.3,4.3,12.59,96.0,32.6,Normal
98.1,29.7,5.9,12.77,132.0,37.3,Normal
85.9,54.2,11.5,12.2,95.0,35.4,Normal
90.9,44.3,3.3,12.5,104.0,30.8,Normal
95.6,45.8,4.1,12.41,92.0,33.3,Normal
92.6,42.5,10.9,12.49,104.0,40.3,Warning
81.4,39.6,9.6,12.25,21.0,30.8,Normal
92.4,47.2,4.1,12.74,108.0,35.2,Normal
85.6,44.8,11.5,12.61,42.0,30.0,Normal
89.1,40.1,3.8,12.95,11.0,38.1,Warning
78.0,38.6,2.9,11.92,66.0,29.1,Warning
102.8,36.4,9.2,12.61,106.0,39.0,Warning
98.7,30.7,5.4,12.57,51.0,31.5,Normal
79.1,33.6,6.6,13.19,107.0,32.5,Normal
86.0,39.8,9.0,13.21,96.0,35.2,Normal
108.7,39.8,6.9,12.77,21.0,34.0,Warning
115.8,46.1,2.5,13.68,100.0,30.2,Warning
96.4,34.0,9.9,13.12,139.0,28.3,Normal
97.0,34.6,8.6,12.38,113.0,36.2,Normal
102.8,48.0,3.2,13.84,146.0,32.1,Warning
93.7,37.3,3.6,12.03,168.0,38.9,Warning
100.9,41.7,11.3,11.47,12.0,33.1,Warning
108.5,43.0,8.0,12.54,191.0,33.0,Warning
91.4,39.5,10.2,12.3,184.0,32.3,Normal
102.5,32.6,5.7,12.65,60.0,32.9,Normal
100.6,35.5,3.9,13.0,136.0,33.0,Warning
107.2,31.4,4.9,12.6,157.0,29.4,Normal
97.4,39.8,7.1,12.64,103.0,32.9,Normal
83.3,37.9,9.8,11.34,117.0,31.3,Warning
99.1,48.5,3.6,13.62,37.0,35.9,Warning
96.9,10.0,7.4,12.82,166.0,32.9,Critical
94.5,54.7,7.9,13.02,152.0,32.3,Normal
95.9,37.2,10.1,12.22,152.0,36.2,Normal
107.3,42.0,10.2,13.4,131.0,36.2,Normal
93.5,39.1,4.2,12.21,78.0,26.4,Warning
82.1,38.1,6.5,13.61,142.0,31.2,Normal
97.6,39.9,5.7,12.67,52.0,33.4,Normal
98.6,39.4,11.3,12.91,182.0,34.8,Normal
105.1,27.9,3.7,12.62,85.0,37.3,Warning
111.5,55.8,8.9,12.53,66.0,32.7,Warning
97.1,38.4,8.9,13.74,175.0,35.1,Normal
87.6,27.3,11.7,11.55,24.0,27.4,Warning
96.8,38.5,3.5,13.02,48.0,31.4,Warning
83.4,39.8,10.4,12.75,32.0,36.2,Normal
93.6,50.2,5.1,12.14,21.0,34.9,Normal
105.8,48.3,8.4,13.02,100.0,31.6,Normal
101.9,33.3,4.5,12.52,160.0,35.9,Normal
94.2,43.0,9.1,11.99,142.0,34.6,Warning
90.9,41.3,11.8,12.13,40.0,35.1,Normal
80.2,31.1,8.1,12.44,101.0,33.3,Normal
108.1,47.1,9.5,12.89,83.0,34.9,Warning
109.6,49.8,2.9,13.54,151.0,30.0,Warning
107.7,50.2,5.8,12.76,183.0,33.7,Warning
103.5,36.2,10.2,12.6,74.0,30.8,Normal
101.2,35.7,2.6,13.3,127.0,30.7,Normal
96.9,36.5,2.0,12.79,150.0,33.5,Critical
88.7,33.0,9.6,12.64,103.0,29.7,Normal
84.1,28.8,10.8,13.49,195.0,32.5,Normal
104.9,33.8,9.0,12.27,111.0,31.0,Normal
91.8,51.4,10.9,12.96,69.0,31.4,Normal
93.5,33.0,9.9,12.89,107.0,27.8,Warning
110.3,42.3,11.2,11.85,157.0,32.9,Warning
106.3,31.5,8.9,12.78,127.0,31.9,Normal
93.1,43.8,7.7,12.16,20.0,28.8,Normal
82.5,36.1,3.6,11.39,120.0,32.3,Warning
115.1,44.6,9.8,12.83,157.0,38.7,Warning
95.0,43.2,8.4,12.37,87.0,31.7,Normal
96.1,37.5,2.0,12.48,119.0,35.9,Critical
93.2,42.6,5.0,12.47,75.0,28.4,Normal
97.6,39.8,2.9,12.64,47.0,31.4,Warning
96.3,27.1,3.2,12.73,93.0,30.8,Warning
92.5,31.7,4.3,12.09,37.0,34.2,Normal
101.8,39.5,11.7,13.05,102.0,37.4,Normal
94.7,45.7,3.6,12.25,172.0,31.1,Warning
103.2,45.1,7.0,12.33,119.0,33.4,Normal
85.3,35.5,2.7,12.73,37.0,32.7,Warning
95.0,45.8,10.5,12.88,100.0,35.8,Warning
105.6,32.7,10.0,12.5,109.0,34.4,Normal
99.5,44.6,4.8,13.02,153.0,36.0,Normal
70.5,37.1,5.9,13.0,180.0,35.9,Warning
104.2,39.8,9.8,11.83,172.0,32.9,Warning
92.0,32.9,2.5,12.34,80.0,32.9,Warning
97.3,29.1,5.3,12.72,65.0,36.1,Normal
88.1,26.2,2.4,12.67,108.0,33.8,Critical
87.7,41.4,8.4,11.99,44.0,32.9,Warning
96.2,52.5,6.1,12.7,146.0,27.7,Warning
83.6,38.5,10.5,13.12,130.0,38.4,Normal
79.7,38.9,8.1,13.11,104.0,32.9,Normal
102.7,53.6,2.4,12.27,41.0,35.7,Critical
99.4,36.1,7.1,12.61,85.0,35.5,Normal
78.7,28.2,9.0,12.37,160.0,32.6,Normal
86.0,47.1,6.6,13.08,17.0,34.5,Normal
107.5,40.8,7.1,12.11,157.0,35.4,Normal
88.0,43.7,10.4,13.16,160.0,35.4,Normal
95.1,40.1,5.3,12.67,165.0,32.9,Normal
83.6,40.7,12.0,12.19,142.0,38.7,Normal
95.8,28.0,3.0,12.61,134.0,35.1,Warning
103.5,41.6,8.4,12.17,75.0,34.5,Normal
87.0,30.8,10.7,12.58,171.0,29.6,Normal
90.8,39.8,6.0,12.75,75.0,41.0,Warning
110.8,46.3,4.2,13.15,116.0,33.1,Warning
96.7,44.0,10.2,12.27,67.0,26.4,Warning
93.6,39.8,10.3,13.17,65.0,28.7,Normal
100.9,50.7,9.2,11.65,81.0,32.7,Warning
82.5,39.8,7.3,12.73,83.0,35.7,Normal
111.7,31.6,6.3,12.61,75.0,30.6,Warning
97.5,43.1,7.5,11.48,61.0,29.5,Warning
93.5,36.5,4.7,13.05,127.0,38.9,Normal
92.2,43.4,5.4,13.24,53.0,32.6,Normal
95.1,37.5,11.2,13.41,25.0,33.5,Normal
108.7,34.2,10.7,12.72,133.0,36.2,Warning
93.4,30.1,11.8,12.61,62.0,32.7,Normal
88.2,29.2,11.9,12.99,179.0,33.4,Normal
97.6,33.6,5.8,12.61,87.0,35.4,Warning
88.6,28.4,5.5,13.13,81.0,30.6,Normal
91.8,33.7,5.2,12.7,10.0,35.0,Normal
99.8,60.5,3.2,12.42,195.0,29.1,Warning
95.5,39.8,7.7,12.31,62.0,33.0,Normal
92.6,40.0,9.0,11.77,193.0,32.9,Warning
112.1,36.0,8.9,12.84,159.0,32.9,Warning
92.6,43.7,8.1,11.49,130.0,32.5,Warning
98.3,49.0,9.8,12.81,197.0,37.2,Normal
103.2,38.1,8.3,11.4,194.0,33.8,Warning
106.2,41.3,7.6,12.36,31.0,29.2,Normal
103.9,35.1,7.0,12.8,66.0,31.3,Normal
